 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
7319,4U-D-Z4.tif,0.005,0.323,0.624,0.118,636,453,142.595,0.078,1.405,0.712,0.838
7320,4U-D-Z4.tif,0.008,0.386,0.635,0.131,930,473,67.751,0.096,1.443,0.693,0.807
7321,4U-D-Z4.tif,0.004,0.284,0.670,0.099,982,468,70.560,0.074,1.586,0.631,0.798
7322,4U-D-Z4.tif,0.005,0.335,0.575,0.111,130,470,63.435,0.078,1.440,0.694,0.797
7323,4U-D-Z4.tif,0.002,0.153,0.846,0.062,267,452,116.565,0.041,1.611,0.621,0.832
7324,4U-D-Z4.tif,0.010,0.467,0.551,0.171,402,456,146.821,0.092,1.879,0.532,0.827
7325,4U-D-Z4.tif,0.001,0.148,0.691,0.055,946,461,53.130,0.034,1.584,0.631,0.825
7326,4U-D-Z4.tif,0.005,0.280,0.767,0.094,730,456,151.928,0.077,1.092,0.916,0.890
7327,4U-D-Z4.tif,0.003,0.259,0.617,0.104,216,465,32.005,0.059,1.894,0.528,0.779
7328,4U-D-Z4.tif,0.002,0.236,0.533,0.082,253,460,160.346,0.054,1.493,0.670,0.736
7329,4U-D-Z4.tif,0.002,0.176,0.661,0.057,346,465,73.301,0.050,1.181,0.846,0.788
7330,4U-D-Z4.tif,0.007,0.364,0.640,0.141,529,455,141.340,0.074,1.881,0.532,0.854
7331,4U-D-Z4.tif,0.002,0.184,0.797,0.070,605,455,108.435,0.050,1.522,0.657,0.845
7332,4U-D-Z4.tif,0.007,0.343,0.768,0.116,711,456,148.570,0.088,1.152,0.868,0.920
7333,4U-D-Z4.tif,0.001,0.176,0.490,0.060,856,456,123.690,0.039,1.865,0.536,0.734
7334,4U-D-Z4.tif,0.003,0.258,0.641,0.103,81,459,164.476,0.050,1.938,0.516,0.845
7335,4U-D-Z4.tif,0.003,0.244,0.615,0.090,325,468,42.510,0.057,1.898,0.527,0.762
7336,4U-D-Z4.tif,0.001,0.176,0.477,0.074,487,464,26.565,0.036,2.629,0.380,0.667
7337,4U-D-Z4.tif,0.005,0.358,0.464,0.130,147,468,12.265,0.065,2.147,0.466,0.731
7338,4U-D-Z4.tif,0.003,0.209,0.729,0.090,458,464,10.620,0.043,2.035,0.491,0.862
7339,4U-D-Z4.tif,0.004,0.312,0.538,0.098,557,471,38.157,0.086,1.214,0.824,0.744
7340,4U-D-Z4.tif,0.001,0.153,0.585,0.062,656,468,63.435,0.030,2.387,0.419,0.774
7341,4U-D-Z4.tif,0.004,0.316,0.542,0.124,953,458,102.804,0.060,2.217,0.451,0.789
7342,4U-D-Z4.tif,0.002,0.195,0.620,0.079,819,468,33.690,0.045,2.224,0.450,0.756
7343,4U-D-Z4.tif,0.003,0.231,0.711,0.092,41,463,162.646,0.050,1.629,0.614,0.840
7344,4U-D-Z4.tif,0.002,0.225,0.384,0.074,172,462,153.435,0.039,1.708,0.585,0.667
7345,4U-D-Z4.tif,0.004,0.257,0.688,0.092,442,475,57.265,0.061,1.301,0.769,0.856
7346,4U-D-Z4.tif,0.003,0.215,0.731,0.073,505,468,12.995,0.053,1.314,0.761,0.852
7347,4U-D-Z4.tif,0.010,0.434,0.642,0.163,586,469,151.699,0.099,1.602,0.624,0.851
7348,4U-D-Z4.tif,0.001,0.130,0.838,0.055,308,464,143.130,0.037,1.518,0.659,0.831
7349,4U-D-Z4.tif,0.003,0.268,0.581,0.097,971,464,132.709,0.056,2.011,0.497,0.789
7350,4U-D-Z4.tif,0.006,0.377,0.529,0.124,69,485,57.724,0.083,1.723,0.580,0.761
7351,4U-D-Z4.tif,0.005,0.308,0.703,0.102,295,479,53.746,0.081,1.318,0.759,0.847
7352,4U-D-Z4.tif,0.008,0.486,0.428,0.158,389,490,65.225,0.099,1.932,0.518,0.713
7353,4U-D-Z4.tif,0.001,0.162,0.695,0.064,496,464,120.964,0.041,2.023,0.494,0.756
7354,4U-D-Z4.tif,0.004,0.266,0.760,0.099,622,464,123.690,0.066,1.574,0.635,0.873
7355,4U-D-Z4.tif,0.002,0.167,0.776,0.064,367,476,70.017,0.040,1.867,0.535,0.809
7356,4U-D-Z4.tif,0.007,0.413,0.494,0.143,798,470,164.358,0.076,1.684,0.594,0.794
7357,4U-D-Z4.tif,0.008,0.429,0.531,0.148,996,488,58.671,0.086,1.816,0.551,0.793
7358,4U-D-Z4.tif,0.004,0.284,0.656,0.118,488,466,117.759,0.054,2.253,0.444,0.869
7359,4U-D-Z4.tif,0.004,0.279,0.687,0.103,198,470,154.799,0.070,1.455,0.687,0.822
7360,4U-D-Z4.tif,0.014,0.523,0.622,0.176,576,467,110.136,0.131,1.386,0.722,0.818
7361,4U-D-Z4.tif,0.004,0.278,0.655,0.091,695,482,64.983,0.079,1.153,0.868,0.782
7362,4U-D-Z4.tif,0.002,0.169,0.683,0.067,138,470,145.008,0.039,1.911,0.523,0.773
7363,4U-D-Z4.tif,0.008,0.375,0.672,0.127,243,489,55.620,0.099,1.373,0.729,0.863
7364,4U-D-Z4.tif,0.001,0.169,0.630,0.064,828,474,19.983,0.036,2.089,0.479,0.783
7365,4U-D-Z4.tif,0.005,0.308,0.618,0.111,111,489,69.775,0.069,1.629,0.614,0.798
7366,4U-D-Z4.tif,0.020,0.749,0.443,0.232,464,470,126.327,0.185,1.167,0.857,0.765
7367,4U-D-Z4.tif,0.002,0.219,0.478,0.075,275,476,17.103,0.047,1.632,0.613,0.719
7368,4U-D-Z4.tif,0.009,0.438,0.561,0.144,632,491,49.635,0.102,1.446,0.691,0.790
7369,4U-D-Z4.tif,0.006,0.395,0.464,0.131,729,471,123.024,0.092,1.417,0.705,0.686
7370,4U-D-Z4.tif,0.006,0.349,0.589,0.142,746,471,125.538,0.062,2.442,0.410,0.821
7371,4U-D-Z4.tif,0.001,0.187,0.499,0.063,848,477,15.255,0.043,1.509,0.663,0.719
7372,4U-D-Z4.tif,0.003,0.209,0.877,0.078,31,484,50.711,0.057,1.391,0.719,0.886
7373,4U-D-Z4.tif,0.013,0.511,0.633,0.191,522,472,131.496,0.108,1.876,0.533,0.859
7374,4U-D-Z4.tif,0.001,0.130,0.883,0.047,373,473,110.556,0.039,1.108,0.903,0.897
7375,4U-D-Z4.tif,0.002,0.256,0.447,0.091,83,477,165.964,0.055,1.598,0.626,0.688
7376,4U-D-Z4.tif,0.005,0.303,0.706,0.112,782,495,78.690,0.077,1.477,0.677,0.833
7377,4U-D-Z4.tif,0.002,0.191,0.608,0.070,824,475,128.660,0.049,1.572,0.636,0.768
7378,4U-D-Z4.tif,0.003,0.222,0.705,0.086,940,477,153.435,0.054,1.689,0.592,0.847
7379,4U-D-Z4.tif,0.007,0.373,0.674,0.134,178,476,109.179,0.096,1.624,0.616,0.822
7380,4U-D-Z4.tif,0.002,0.214,0.657,0.084,189,480,148.392,0.050,1.919,0.521,0.798
7381,4U-D-Z4.tif,0.009,0.447,0.594,0.176,667,500,48.814,0.091,2.028,0.493,0.838
7382,4U-D-Z4.tif,0.009,0.392,0.740,0.142,331,479,144.462,0.101,1.453,0.688,0.879
7383,4U-D-Z4.tif,0.002,0.204,0.748,0.075,78,482,143.973,0.048,1.588,0.630,0.841
7384,4U-D-Z4.tif,0.007,0.480,0.392,0.162,708,480,144.689,0.087,1.674,0.597,0.672
7385,4U-D-Z4.tif,0.003,0.270,0.568,0.101,357,483,167.471,0.059,1.742,0.574,0.760
7386,4U-D-Z4.tif,0.004,0.314,0.468,0.098,857,497,73.610,0.070,1.294,0.773,0.736
7387,4U-D-Z4.tif,0.004,0.271,0.768,0.101,214,483,150.642,0.066,1.481,0.675,0.897
7388,4U-D-Z4.tif,0.006,0.316,0.784,0.118,1000,500,62.241,0.077,1.438,0.695,0.920
7389,4U-D-Z4.tif,0.002,0.318,0.230,0.078,406,482,135.000,0.059,1.092,0.915,0.557
7390,4U-D-Z4.tif,0.003,0.242,0.651,0.092,933,483,162.646,0.055,1.666,0.600,0.844
7391,4U-D-Z4.tif,0.001,0.123,0.903,0.049,285,483,116.565,0.034,1.485,0.673,0.857
7392,4U-D-Z4.tif,0.005,0.300,0.731,0.118,876,497,37.405,0.075,1.682,0.594,0.848
7393,4U-D-Z4.tif,0.004,0.244,0.878,0.084,130,495,31.608,0.073,1.084,0.922,0.901
7394,4U-D-Z4.tif,0.005,0.292,0.731,0.102,905,485,126.254,0.077,1.194,0.837,0.870
7395,4U-D-Z4.tif,0.014,0.622,0.460,0.183,967,514,57.265,0.127,1.580,0.633,0.795
7396,4U-D-Z4.tif,0.006,0.366,0.604,0.149,309,486,128.991,0.078,2.107,0.475,0.815
7397,4U-D-Z4.tif,0.003,0.217,0.678,0.084,597,499,58.392,0.054,1.658,0.603,0.816
7398,4U-D-Z4.tif,0.005,0.333,0.621,0.117,54,499,8.130,0.088,1.209,0.827,0.810
7399,4U-D-Z4.tif,0.003,0.217,0.791,0.076,262,499,59.744,0.066,1.154,0.866,0.879
7400,4U-D-Z4.tif,0.003,0.253,0.566,0.096,619,489,113.629,0.060,1.722,0.581,0.776
7401,4U-D-Z4.tif,0.003,0.214,0.815,0.079,34,500,33.690,0.058,1.371,0.729,0.879
7402,4U-D-Z4.tif,0.001,0.152,0.778,0.057,437,492,150.945,0.039,1.271,0.787,0.870
7403,4U-D-Z4.tif,0.003,0.239,0.732,0.084,683,490,101.310,0.063,1.384,0.723,0.840
7404,4U-D-Z4.tif,0.004,0.305,0.480,0.122,764,490,125.838,0.055,2.850,0.351,0.701
7405,4U-D-Z4.tif,0.012,0.510,0.590,0.168,806,490,101.310,0.114,1.708,0.585,0.829
7406,4U-D-Z4.tif,0.004,0.268,0.650,0.096,142,508,66.371,0.063,1.717,0.583,0.774
7407,4U-D-Z4.tif,0.011,0.428,0.776,0.148,193,492,116.565,0.116,1.269,0.788,0.901
7408,4U-D-Z4.tif,0.005,0.314,0.700,0.117,564,501,8.130,0.080,1.722,0.581,0.832
7409,4U-D-Z4.tif,0.002,0.286,0.256,0.077,826,497,21.038,0.048,1.518,0.659,0.618
7410,4U-D-Z4.tif,0.001,0.169,0.603,0.059,407,494,158.199,0.048,1.296,0.772,0.703
7411,4U-D-Z4.tif,0.002,0.224,0.548,0.074,424,499,26.565,0.058,1.232,0.812,0.713
7412,4U-D-Z4.tif,0.007,0.356,0.670,0.117,104,508,8.130,0.090,1.306,0.766,0.809
7413,4U-D-Z4.tif,0.001,0.131,0.976,0.051,501,498,167.471,0.039,1.197,0.835,0.863
7414,4U-D-Z4.tif,0.002,0.198,0.726,0.069,788,504,28.610,0.052,1.288,0.776,0.833
7415,4U-D-Z4.tif,0.002,0.175,0.634,0.063,75,498,142.125,0.049,1.491,0.671,0.718
7416,4U-D-Z4.tif,0.017,0.755,0.365,0.211,379,499,128.660,0.137,1.457,0.686,0.774
7417,4U-D-Z4.tif,0.006,0.347,0.620,0.133,698,500,141.710,0.072,1.931,0.518,0.825
7418,4U-D-Z4.tif,0.008,0.388,0.684,0.141,875,512,20.556,0.095,1.566,0.638,0.863
7419,4U-D-Z4.tif,0.003,0.236,0.711,0.089,916,506,21.801,0.061,1.475,0.678,0.822
7420,4U-D-Z4.tif,0.004,0.263,0.779,0.090,219,512,52.431,0.067,1.339,0.747,0.887
7421,4U-D-Z4.tif,0.005,0.358,0.499,0.129,335,499,129.806,0.078,1.815,0.551,0.732
7422,4U-D-Z4.tif,0.005,0.289,0.683,0.106,34,501,111.251,0.065,1.660,0.602,0.857
7423,4U-D-Z4.tif,0.004,0.263,0.762,0.092,87,515,57.265,0.071,1.293,0.774,0.863
7424,4U-D-Z4.tif,0.008,0.392,0.686,0.150,155,505,156.251,0.095,1.588,0.630,0.859
7425,4U-D-Z4.tif,0.006,0.340,0.624,0.115,255,501,106.699,0.090,1.369,0.730,0.798
7426,4U-D-Z4.tif,0.001,0.139,0.830,0.052,528,510,71.565,0.040,1.390,0.720,0.848
7427,4U-D-Z4.tif,0.004,0.266,0.685,0.086,741,502,140.194,0.071,1.132,0.883,0.849
7428,4U-D-Z4.tif,0.008,0.381,0.684,0.115,55,513,16.699,0.105,1.059,0.944,0.883
7429,4U-D-Z4.tif,0.003,0.209,0.782,0.084,432,505,156.801,0.054,1.532,0.653,0.845
7430,4U-D-Z4.tif,0.022,0.872,0.371,0.250,900,503,131.424,0.192,1.141,0.877,0.694
7431,4U-D-Z4.tif,0.002,0.200,0.611,0.075,284,511,17.103,0.041,2.004,0.499,0.800
7432,4U-D-Z4.tif,0.006,0.455,0.365,0.178,493,508,163.811,0.070,2.760,0.362,0.686
7433,4U-D-Z4.tif,0.005,0.325,0.610,0.123,590,508,153.435,0.072,1.935,0.517,0.816
7434,4U-D-Z4.tif,0.003,0.230,0.770,0.090,367,505,137.490,0.059,1.314,0.761,0.895
7435,4U-D-Z4.tif,0.001,0.152,0.745,0.068,461,506,165.964,0.028,2.761,0.362,0.874
7436,4U-D-Z4.tif,0.005,0.261,0.837,0.099,722,514,19.440,0.061,1.679,0.596,0.912
7437,4U-D-Z4.tif,0.012,0.476,0.654,0.177,534,527,25.769,0.097,1.920,0.521,0.843
7438,4U-D-Z4.tif,0.007,0.467,0.411,0.167,925,518,17.241,0.077,2.462,0.406,0.750
7439,4U-D-Z4.tif,0.002,0.194,0.568,0.075,993,516,17.103,0.039,1.756,0.570,0.812
7440,4U-D-Z4.tif,0.002,0.217,0.404,0.084,421,510,113.199,0.041,2.049,0.488,0.671
7441,4U-D-Z4.tif,0.006,0.328,0.743,0.115,667,511,125.218,0.090,1.296,0.772,0.881
7442,4U-D-Z4.tif,0.001,0.165,0.627,0.063,856,514,15.255,0.042,1.649,0.606,0.720
7443,4U-D-Z4.tif,0.002,0.145,0.921,0.057,645,517,16.699,0.039,1.386,0.721,0.887
7444,4U-D-Z4.tif,0.005,0.329,0.628,0.107,122,524,11.889,0.092,1.210,0.827,0.799
7445,4U-D-Z4.tif,0.002,0.156,0.858,0.062,582,514,153.435,0.039,1.391,0.719,0.909
7446,4U-D-Z4.tif,0.007,0.402,0.542,0.128,699,512,115.463,0.088,1.303,0.767,0.855
7447,4U-D-Z4.tif,0.003,0.267,0.582,0.103,822,514,164.476,0.055,1.791,0.558,0.799
7448,4U-D-Z4.tif,0.011,0.562,0.425,0.212,220,518,155.433,0.100,2.566,0.390,0.743
7449,4U-D-Z4.tif,0.003,0.228,0.680,0.089,320,514,119.745,0.055,1.685,0.593,0.838
7450,4U-D-Z4.tif,0.004,0.234,0.813,0.083,780,515,97.595,0.062,1.213,0.824,0.873
7451,4U-D-Z4.tif,0.003,0.213,0.926,0.083,14,529,53.130,0.060,1.406,0.711,0.921
7452,4U-D-Z4.tif,0.002,0.200,0.687,0.084,178,519,156.801,0.042,2.149,0.465,0.814
7453,4U-D-Z4.tif,0.004,0.314,0.448,0.131,653,517,123.024,0.046,3.389,0.295,0.751
7454,4U-D-Z4.tif,0.004,0.262,0.677,0.110,867,517,143.130,0.051,2.421,0.413,0.844
7455,4U-D-Z4.tif,0.002,0.175,0.659,0.072,998,523,32.471,0.043,1.672,0.598,0.797
7456,4U-D-Z4.tif,0.007,0.402,0.535,0.145,464,526,8.746,0.086,2.010,0.497,0.759
7457,4U-D-Z4.tif,0.006,0.328,0.722,0.116,73,524,177.274,0.083,1.288,0.777,0.855
7458,4U-D-Z4.tif,0.004,0.281,0.707,0.096,714,519,149.036,0.074,1.286,0.777,0.835
7459,4U-D-Z4.tif,0.005,0.398,0.401,0.126,971,522,156.801,0.080,1.746,0.573,0.692
7460,4U-D-Z4.tif,0.002,0.181,0.814,0.069,142,521,151.390,0.048,1.489,0.671,0.848
7461,4U-D-Z4.tif,0.003,0.228,0.717,0.082,761,533,70.346,0.064,1.276,0.784,0.803
7462,4U-D-Z4.tif,0.007,0.317,0.818,0.108,38,520,113.962,0.091,1.066,0.938,0.887
7463,4U-D-Z4.tif,0.001,0.123,0.853,0.051,153,525,12.529,0.033,1.472,0.679,0.850
7464,4U-D-Z4.tif,0.005,0.406,0.376,0.120,329,529,15.945,0.076,1.773,0.564,0.701
7465,4U-D-Z4.tif,0.006,0.347,0.677,0.128,356,522,120.964,0.081,1.549,0.645,0.853
7466,4U-D-Z4.tif,0.002,0.165,0.738,0.060,212,530,33.690,0.044,1.531,0.653,0.791
7467,4U-D-Z4.tif,0.002,0.205,0.681,0.082,303,529,19.654,0.044,1.981,0.505,0.824
7468,4U-D-Z4.tif,0.007,0.368,0.615,0.122,423,522,97.765,0.093,1.178,0.849,0.810
7469,4U-D-Z4.tif,0.004,0.378,0.394,0.139,606,532,9.090,0.069,2.076,0.482,0.688
7470,4U-D-Z4.tif,0.004,0.255,0.710,0.098,945,536,51.843,0.066,1.652,0.605,0.846
7471,4U-D-Z4.tif,0.003,0.231,0.743,0.087,283,537,55.305,0.054,1.599,0.626,0.852
7472,4U-D-Z4.tif,0.002,0.200,0.630,0.073,108,530,12.995,0.044,1.722,0.581,0.781
7473,4U-D-Z4.tif,0.007,0.400,0.535,0.130,560,535,12.265,0.086,1.432,0.698,0.773
7474,4U-D-Z4.tif,0.002,0.202,0.609,0.079,791,530,12.095,0.038,2.200,0.455,0.788
7475,4U-D-Z4.tif,0.005,0.308,0.606,0.127,178,532,175.030,0.065,2.149,0.465,0.818
7476,4U-D-Z4.tif,0.008,0.416,0.613,0.143,277,542,15.642,0.105,1.512,0.662,0.780
7477,4U-D-Z4.tif,0.004,0.242,0.823,0.087,499,539,34.695,0.067,1.224,0.817,0.888
7478,4U-D-Z4.tif,0.003,0.277,0.547,0.107,805,529,168.111,0.047,2.474,0.404,0.794
7479,4U-D-Z4.tif,0.013,0.505,0.617,0.178,828,535,172.875,0.110,1.548,0.646,0.849
7480,4U-D-Z4.tif,0.001,0.145,0.686,0.062,59,530,135.000,0.032,2.052,0.487,0.784
7481,4U-D-Z4.tif,0.002,0.226,0.572,0.096,645,531,156.371,0.037,3.075,0.325,0.786
7482,4U-D-Z4.tif,0.004,0.301,0.616,0.118,105,530,117.759,0.059,2.077,0.482,0.828
7483,4U-D-Z4.tif,0.006,0.412,0.439,0.168,632,530,128.367,0.068,2.986,0.335,0.747
7484,4U-D-Z4.tif,0.001,0.152,0.645,0.064,519,531,149.036,0.031,2.330,0.429,0.796
7485,4U-D-Z4.tif,0.004,0.308,0.530,0.124,536,537,167.196,0.061,2.483,0.403,0.710
7486,4U-D-Z4.tif,0.003,0.250,0.639,0.087,732,535,161.565,0.066,1.431,0.699,0.764
7487,4U-D-Z4.tif,0.002,0.147,0.880,0.055,790,532,143.130,0.039,1.433,0.698,0.901
7488,4U-D-Z4.tif,0.011,0.502,0.543,0.179,955,531,146.310,0.103,1.895,0.528,0.776
7489,4U-D-Z4.tif,0.003,0.286,0.415,0.094,990,539,173.290,0.066,1.449,0.690,0.657
7490,4U-D-Z4.tif,0.001,0.145,0.848,0.059,440,533,158.199,0.039,1.563,0.640,0.847
7491,4U-D-Z4.tif,0.003,0.230,0.622,0.084,479,535,168.690,0.050,1.916,0.522,0.789
7492,4U-D-Z4.tif,0.007,0.366,0.684,0.123,150,547,26.565,0.094,1.210,0.827,0.860
7493,4U-D-Z4.tif,0.004,0.281,0.621,0.096,228,535,166.759,0.066,1.563,0.640,0.794
7494,4U-D-Z4.tif,0.002,0.247,0.449,0.089,669,543,29.745,0.050,2.411,0.415,0.679
7495,4U-D-Z4.tif,0.002,0.156,0.920,0.057,699,543,73.301,0.044,1.241,0.806,0.881
7496,4U-D-Z4.tif,0.006,0.399,0.467,0.148,755,552,21.801,0.074,2.472,0.404,0.736
7497,4U-D-Z4.tif,0.005,0.405,0.358,0.160,201,537,133.603,0.071,2.717,0.368,0.582
7498,4U-D-Z4.tif,0.002,0.205,0.544,0.078,246,537,171.870,0.039,1.929,0.518,0.745
7499,4U-D-Z4.tif,0.003,0.242,0.538,0.085,331,541,165.069,0.050,1.442,0.694,0.790
7500,4U-D-Z4.tif,0.002,0.164,0.892,0.063,402,539,164.745,0.044,1.402,0.713,0.881
7501,4U-D-Z4.tif,0.002,0.172,0.697,0.062,473,547,63.435,0.049,1.271,0.786,0.794
7502,4U-D-Z4.tif,0.003,0.195,0.890,0.079,705,538,155.225,0.054,1.431,0.699,0.894
7503,4U-D-Z4.tif,0.009,0.402,0.717,0.144,133,560,57.529,0.093,1.557,0.642,0.884
7504,4U-D-Z4.tif,0.001,0.122,0.923,0.051,753,538,130.601,0.035,1.495,0.669,0.889
7505,4U-D-Z4.tif,0.001,0.159,0.704,0.062,868,542,169.695,0.038,1.943,0.515,0.817
7506,4U-D-Z4.tif,0.001,0.142,0.755,0.057,929,539,150.945,0.035,1.646,0.608,0.808
7507,4U-D-Z4.tif,0.004,0.298,0.625,0.108,50,551,14.744,0.066,1.606,0.623,0.830
7508,4U-D-Z4.tif,0.002,0.222,0.480,0.086,357,541,140.194,0.046,2.004,0.499,0.713
7509,4U-D-Z4.tif,0.006,0.390,0.495,0.153,451,541,127.694,0.074,2.291,0.437,0.766
7510,4U-D-Z4.tif,0.004,0.280,0.685,0.113,608,540,165.964,0.057,1.967,0.508,0.868
7511,4U-D-Z4.tif,0.003,0.248,0.642,0.098,28,542,141.843,0.057,2.043,0.489,0.816
7512,4U-D-Z4.tif,0.007,0.467,0.422,0.166,713,560,34.216,0.072,2.651,0.377,0.765
7513,4U-D-Z4.tif,0.009,0.385,0.773,0.138,74,557,36.870,0.108,1.186,0.844,0.892
7514,4U-D-Z4.tif,0.005,0.325,0.567,0.115,571,549,16.699,0.077,1.287,0.777,0.785
7515,4U-D-Z4.tif,0.002,0.205,0.635,0.079,489,543,146.310,0.046,1.745,0.573,0.809
7516,4U-D-Z4.tif,0.010,0.386,0.829,0.134,787,543,109.179,0.105,1.211,0.826,0.927
7517,4U-D-Z4.tif,0.004,0.270,0.662,0.086,948,547,153.435,0.071,1.200,0.834,0.796
7518,4U-D-Z4.tif,0.020,0.611,0.665,0.224,800,546,142.001,0.137,1.734,0.577,0.889
7519,4U-D-Z4.tif,0.010,0.497,0.514,0.166,177,563,15.422,0.097,1.779,0.562,0.794
7520,4U-D-Z4.tif,0.004,0.270,0.662,0.105,330,552,176.987,0.058,1.989,0.503,0.822
7521,4U-D-Z4.tif,0.010,0.497,0.484,0.155,390,567,22.932,0.120,1.105,0.905,0.739
7522,4U-D-Z4.tif,0.012,0.469,0.707,0.173,529,556,157.521,0.116,1.456,0.687,0.876
7523,4U-D-Z4.tif,0.003,0.225,0.677,0.086,317,551,153.435,0.055,1.661,0.602,0.841
7524,4U-D-Z4.tif,0.002,0.200,0.573,0.075,370,549,126.027,0.047,1.875,0.533,0.745
7525,4U-D-Z4.tif,0.002,0.213,0.640,0.079,416,549,146.310,0.057,1.297,0.771,0.764
7526,4U-D-Z4.tif,0.004,0.273,0.623,0.101,511,567,67.620,0.060,1.885,0.530,0.816
7527,4U-D-Z4.tif,0.007,0.320,0.798,0.129,585,559,9.866,0.075,1.685,0.593,0.900
7528,4U-D-Z4.tif,0.026,0.783,0.528,0.259,881,553,162.719,0.154,1.652,0.605,0.853
7529,4U-D-Z4.tif,0.003,0.269,0.568,0.100,972,553,170.538,0.048,2.149,0.465,0.818
7530,4U-D-Z4.tif,0.006,0.339,0.676,0.134,664,556,170.538,0.074,1.858,0.538,0.836
7531,4U-D-Z4.tif,0.003,0.205,0.817,0.075,17,563,53.973,0.056,1.368,0.731,0.887
7532,4U-D-Z4.tif,0.007,0.439,0.437,0.134,98,562,19.179,0.101,1.318,0.759,0.704
7533,4U-D-Z4.tif,0.003,0.294,0.508,0.120,228,557,164.055,0.052,2.439,0.410,0.772
7534,4U-D-Z4.tif,0.004,0.291,0.620,0.101,268,554,150.642,0.064,1.554,0.644,0.839
7535,4U-D-Z4.tif,0.001,0.175,0.485,0.072,157,554,122.471,0.030,2.830,0.353,0.709
7536,4U-D-Z4.tif,0.003,0.208,0.871,0.081,285,564,28.301,0.055,1.352,0.740,0.912
7537,4U-D-Z4.tif,0.009,0.468,0.494,0.187,851,562,176.634,0.077,2.957,0.338,0.844
7538,4U-D-Z4.tif,0.001,0.133,0.798,0.051,261,558,139.399,0.039,1.156,0.865,0.841
7539,4U-D-Z4.tif,0.025,0.750,0.570,0.239,477,556,113.025,0.170,1.342,0.745,0.843
7540,4U-D-Z4.tif,0.001,0.156,0.561,0.069,925,557,151.390,0.031,2.405,0.416,0.735
7541,4U-D-Z4.tif,0.002,0.247,0.412,0.064,206,557,109.983,0.055,1.091,0.917,0.759
7542,4U-D-Z4.tif,0.004,0.260,0.778,0.090,560,569,37.569,0.077,1.162,0.860,0.852
7543,4U-D-Z4.tif,0.069,1.271,0.534,0.410,609,568,139.899,0.238,1.786,0.560,0.866
7544,4U-D-Z4.tif,0.003,0.242,0.739,0.101,689,557,130.601,0.058,1.876,0.533,0.894
7545,4U-D-Z4.tif,0.002,0.192,0.524,0.073,986,564,12.995,0.043,1.943,0.515,0.713
7546,4U-D-Z4.tif,0.004,0.255,0.821,0.103,958,559,154.799,0.063,1.657,0.604,0.900
7547,4U-D-Z4.tif,0.006,0.352,0.606,0.132,356,561,163.072,0.071,1.790,0.559,0.831
7548,4U-D-Z4.tif,0.002,0.181,0.709,0.064,430,567,19.983,0.049,1.349,0.741,0.803
7549,4U-D-Z4.tif,0.005,0.285,0.757,0.113,318,560,150.945,0.072,1.455,0.687,0.875
7550,4U-D-Z4.tif,0.002,0.154,0.799,0.052,747,561,108.435,0.044,1.258,0.795,0.820
7551,4U-D-Z4.tif,0.005,0.268,0.803,0.103,832,573,25.201,0.069,1.483,0.674,0.871
7552,4U-D-Z4.tif,0.003,0.258,0.526,0.105,53,563,132.879,0.053,2.184,0.458,0.783
7553,4U-D-Z4.tif,0.006,0.328,0.665,0.134,69,567,160.821,0.066,2.230,0.449,0.872
7554,4U-D-Z4.tif,0.002,0.194,0.720,0.082,229,571,19.654,0.043,1.923,0.520,0.835
7555,4U-D-Z4.tif,0.009,0.488,0.458,0.153,343,589,64.359,0.096,1.548,0.646,0.780
7556,4U-D-Z4.tif,0.004,0.255,0.757,0.092,727,565,162.646,0.066,1.389,0.720,0.849
7557,4U-D-Z4.tif,0.003,0.217,0.783,0.082,272,565,137.726,0.060,1.384,0.722,0.829
7558,4U-D-Z4.tif,0.003,0.270,0.547,0.087,448,566,124.695,0.068,1.313,0.762,0.758
7559,4U-D-Z4.tif,0.008,0.453,0.499,0.140,762,566,101.310,0.096,1.367,0.731,0.815
7560,4U-D-Z4.tif,0.007,0.379,0.617,0.133,783,569,131.634,0.096,1.206,0.829,0.829
7561,4U-D-Z4.tif,0.004,0.281,0.587,0.084,32,568,121.608,0.066,1.211,0.826,0.841
7562,4U-D-Z4.tif,0.002,0.219,0.571,0.083,165,568,143.130,0.046,1.782,0.561,0.783
7563,4U-D-Z4.tif,0.005,0.368,0.435,0.117,927,568,109.290,0.086,1.369,0.730,0.713
7564,4U-D-Z4.tif,0.003,0.211,0.836,0.081,178,578,28.301,0.055,1.448,0.690,0.887
7565,4U-D-Z4.tif,0.002,0.153,0.846,0.060,43,578,33.690,0.046,1.218,0.821,0.839
7566,4U-D-Z4.tif,0.002,0.233,0.506,0.082,96,571,132.274,0.053,1.427,0.701,0.709
7567,4U-D-Z4.tif,0.011,0.495,0.543,0.164,410,592,47.726,0.117,1.452,0.689,0.780
7568,4U-D-Z4.tif,0.007,0.331,0.760,0.111,524,571,122.905,0.092,1.200,0.833,0.878
7569,4U-D-Z4.tif,0.009,0.523,0.408,0.180,800,582,12.339,0.093,2.027,0.493,0.709
7570,4U-D-Z4.tif,0.009,0.413,0.677,0.151,851,581,10.491,0.093,1.649,0.607,0.846
7571,4U-D-Z4.tif,0.004,0.233,0.836,0.083,543,571,126.870,0.066,1.094,0.914,0.905
